seqname,paternal_line,pop_class,DTT
CUBIC_149_X_Tester_2,Tester_2,Reid,-0.11804048442199999
CUBIC_156_X_Tester_2,Tester_2,Reid,-0.5584222916889999
CUBIC_158_X_Tester_2,Tester_2,Reid,
CUBIC_172_X_Tester_2,Tester_2,Reid,1.05631100162
CUBIC_180_X_Tester_2,Tester_2,Reid,2.52425035918
CUBIC_187_X_Tester_2,Tester_2,Reid,-2.61353739227
CUBIC_188_X_Tester_2,Tester_2,Reid,-2.173155585
CUBIC_191_X_Tester_2,Tester_2,Reid,0.615929194356
CUBIC_46_X_Tester_2,Tester_2,Reid,-0.11804048442199999
CUBIC_154_X_Tester_2,Tester_2,Reid,-0.11804048442199999
CUBIC_197_X_Tester_2,Tester_2,Reid,1.34989887313
CUBIC_25_X_Tester_2,Tester_2,Reid,1.20310493738
CUBIC_28_X_Tester_2,Tester_2,Reid,0.762723130112
CUBIC_29_X_Tester_2,Tester_2,Reid,-0.264834420178
CUBIC_33_X_Tester_2,Tester_2,Reid,1.05631100162
CUBIC_39_X_Tester_2,Tester_2,Reid,-0.8520101631999999
CUBIC_44_X_Tester_2,Tester_2,Reid,-0.264834420178
CUBIC_126_X_Tester_2,Tester_2,Reid,-0.7052162274439999
CUBIC_165_X_Tester_2,Tester_2,Reid,0.175547387089
CUBIC_182_X_Tester_2,Tester_2,Reid,0.4691352586
CUBIC_57_X_Tester_2,Tester_2,Reid,-0.411628355933
CUBIC_58_X_Tester_2,Tester_2,Reid,0.4691352586
CUBIC_61_X_Tester_2,Tester_2,Reid,0.4691352586
CUBIC_69_X_Tester_2,Tester_2,Reid,-2.02636164925
CUBIC_105_X_Tester_2,Tester_2,Reid,-0.7052162274439999
CUBIC_3_X_Tester_2,Tester_2,Reid,0.9095170658670001
CUBIC_12_X_Tester_2,Tester_2,Reid,-0.7052162274439999
CUBIC_13_X_Tester_2,Tester_2,Reid,
CUBIC_68_X_Tester_2,Tester_2,Reid,0.028753451333599998
CUBIC_70_X_Tester_2,Tester_2,Reid,0.028753451333599998
CUBIC_71_X_Tester_2,Tester_2,Reid,-0.8520101631999999
CUBIC_74_X_Tester_2,Tester_2,Reid,-0.411628355933
CUBIC_79_X_Tester_2,Tester_2,Reid,-0.9988040989560001
CUBIC_80_X_Tester_2,Tester_2,Reid,0.175547387089
CUBIC_82_X_Tester_2,Tester_2,Reid,2.23066248767
CUBIC_84_X_Tester_2,Tester_2,Reid,-1.29239197047
CUBIC_93_X_Tester_2,Tester_2,Reid,0.9095170658670001
CUBIC_99_X_Tester_2,Tester_2,Reid,-0.11804048442199999
CUBIC_114_X_Tester_2,Tester_2,Reid,
CUBIC_117_X_Tester_2,Tester_2,Reid,-1.14559803471
CUBIC_119_X_Tester_2,Tester_2,Reid,2.0838685519099998
CUBIC_145_X_Tester_2,Tester_2,Reid,-0.11804048442199999
CUBIC_151_X_Tester_2,Tester_2,Reid,-0.264834420178
CUBIC_159_X_Tester_2,Tester_2,Reid,-0.5584222916889999
CUBIC_160_X_Tester_2,Tester_2,Reid,0.028753451333599998
CUBIC_186_X_Tester_2,Tester_2,Reid,-1.87956771349
CUBIC_192_X_Tester_2,Tester_2,Reid,0.4691352586
CUBIC_193_X_Tester_2,Tester_2,Reid,0.9095170658670001
CUBIC_48_X_Tester_2,Tester_2,Reid,-0.411628355933
CUBIC_153_X_Tester_2,Tester_2,Reid,0.175547387089
CUBIC_155_X_Tester_2,Tester_2,Reid,-0.264834420178
CUBIC_37_X_Tester_2,Tester_2,Reid,-0.411628355933
CUBIC_43_X_Tester_2,Tester_2,Reid,0.028753451333599998
CUBIC_150_X_Tester_2,Tester_2,Reid,-0.8520101631999999
CUBIC_27_X_Tester_2,Tester_2,Reid,-2.9071252637800002
CUBIC_56_X_Tester_2,Tester_2,Reid,-1.73277377773
CUBIC_59_X_Tester_2,Tester_2,Reid,0.028753451333599998
CUBIC_108_X_Tester_2,Tester_2,Reid,0.175547387089
CUBIC_5_X_Tester_2,Tester_2,Reid,1.20310493738
CUBIC_8_X_Tester_2,Tester_2,Reid,1.49669280889
CUBIC_202_X_Tester_2,Tester_2,Reid,1.05631100162
CUBIC_206_X_Tester_2,Tester_2,Reid,1.05631100162
CUBIC_203_X_Tester_2,Tester_2,Reid,-0.5584222916889999
CUBIC_14_X_Tester_2,Tester_2,Reid,-0.5584222916889999
CUBIC_207_X_Tester_2,Tester_2,Reid,
CUBIC_63_X_Tester_2,Tester_2,Reid,-0.5584222916889999
CUBIC_78_X_Tester_2,Tester_2,Reid,1.20310493738
CUBIC_90_X_Tester_2,Tester_2,Reid,-0.11804048442199999
CUBIC_101_X_Tester_2,Tester_2,Reid,
CUBIC_102_X_Tester_2,Tester_2,Reid,0.028753451333599998
CUBIC_109_X_Tester_2,Tester_2,Reid,1.20310493738
CUBIC_112_X_Tester_2,Tester_2,Reid,0.615929194356
CUBIC_113_X_Tester_2,Tester_2,Reid,0.028753451333599998
CUBIC_120_X_Tester_2,Tester_2,Reid,1.20310493738
CUBIC_130_X_Tester_2,Tester_2,Reid,0.4691352586
CUBIC_141_X_Tester_2,Tester_2,Reid,-0.8520101631999999
CUBIC_142_X_Tester_2,Tester_2,Reid,
CUBIC_144_X_Tester_2,Tester_2,Reid,
CUBIC_147_X_Tester_2,Tester_2,Reid,0.175547387089
CUBIC_152_X_Tester_2,Tester_2,Reid,0.762723130112
CUBIC_161_X_Tester_2,Tester_2,Reid,
CUBIC_163_X_Tester_2,Tester_2,Reid,0.615929194356
CUBIC_166_X_Tester_2,Tester_2,Reid,
CUBIC_176_X_Tester_2,Tester_2,Reid,-0.264834420178
CUBIC_177_X_Tester_2,Tester_2,Reid,1.34989887313
CUBIC_181_X_Tester_2,Tester_2,Reid,-1.5859798419799997
CUBIC_195_X_Tester_2,Tester_2,Reid,-0.7052162274439999
CUBIC_47_X_Tester_2,Tester_2,Reid,0.615929194356
CUBIC_127_X_Tester_2,Tester_2,Reid,0.4691352586
CUBIC_196_X_Tester_2,Tester_2,Reid,-0.264834420178
CUBIC_45_X_Tester_2,Tester_2,Reid,1.05631100162
CUBIC_157_X_Tester_2,Tester_2,Reid,-1.43918590622
CUBIC_169_X_Tester_2,Tester_2,Reid,-1.43918590622
CUBIC_23_X_Tester_2,Tester_2,Reid,0.4691352586
CUBIC_24_X_Tester_2,Tester_2,Reid,-3.2007131352900005
CUBIC_38_X_Tester_2,Tester_2,Reid,
CUBIC_42_X_Tester_2,Tester_2,Reid,-0.11804048442199999
CUBIC_49_X_Tester_2,Tester_2,Reid,0.9095170658670001
CUBIC_50_X_Tester_2,Tester_2,Reid,-1.73277377773
CUBIC_52_X_Tester_2,Tester_2,Reid,-0.7052162274439999
CUBIC_55_X_Tester_2,Tester_2,Reid,0.615929194356
CUBIC_121_X_Tester_2,Tester_2,Reid,0.322341322845
CUBIC_122_X_Tester_2,Tester_2,Reid,1.7902806804
CUBIC_199_X_Tester_2,Tester_2,Reid,0.615929194356
CUBIC_170_X_Tester_1,Tester_1,Waxy_corn,1.29452312408
CUBIC_63_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_64_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_73_X_Tester_1,Tester_1,Waxy_corn,0.210699201453
CUBIC_77_X_Tester_1,Tester_1,Waxy_corn,-1.33762068801
CUBIC_81_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_82_X_Tester_1,Tester_1,Waxy_corn,2.22351505776
CUBIC_86_X_Tester_1,Tester_1,Waxy_corn,-1.33762068801
CUBIC_89_X_Tester_1,Tester_1,Waxy_corn,-0.40862875433300005
CUBIC_90_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_94_X_Tester_1,Tester_1,Waxy_corn,-0.0989647764401
CUBIC_101_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_107_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_119_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_138_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_144_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_145_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_148_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_156_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_158_X_Tester_1,Tester_1,Waxy_corn,1.60418710197
CUBIC_162_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_166_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_167_X_Tester_1,Tester_1,Waxy_corn,-2.7311085885299997
CUBIC_174_X_Tester_1,Tester_1,Waxy_corn,-1.33762068801
CUBIC_177_X_Tester_1,Tester_1,Waxy_corn,0.830027157239
CUBIC_184_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_187_X_Tester_1,Tester_1,Waxy_corn,-2.11178063275
CUBIC_190_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_191_X_Tester_1,Tester_1,Waxy_corn,1.44935511303
CUBIC_47_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_16_X_Tester_1,Tester_1,Waxy_corn,-1.4924526769600002
CUBIC_17_X_Tester_1,Tester_1,Waxy_corn,-0.40862875433300005
CUBIC_22_X_Tester_1,Tester_1,Waxy_corn,-0.718292732226
CUBIC_25_X_Tester_1,Tester_1,Waxy_corn,1.29452312408
CUBIC_36_X_Tester_1,Tester_1,Waxy_corn,0.984859146186
CUBIC_126_X_Tester_1,Tester_1,Waxy_corn,-2.11178063275
CUBIC_165_X_Tester_1,Tester_1,Waxy_corn,1.29452312408
CUBIC_26_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_41_X_Tester_1,Tester_1,Waxy_corn,-1.33762068801
CUBIC_52_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_59_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_60_X_Tester_1,Tester_1,Waxy_corn,-0.40862875433300005
CUBIC_69_X_Tester_1,Tester_1,Waxy_corn,-1.80211665485
CUBIC_124_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_4_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_8_X_Tester_1,Tester_1,Waxy_corn,0.830027157239
CUBIC_203_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_6_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_7_X_Tester_1,Tester_1,Waxy_corn,-1.4924526769600002
CUBIC_12_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_11_X_Tester_1,Tester_1,Waxy_corn,-0.0989647764401
CUBIC_85_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_66_X_Tester_1,Tester_1,Waxy_corn,1.29452312408
CUBIC_68_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_78_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_80_X_Tester_1,Tester_1,Waxy_corn,0.984859146186
CUBIC_83_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_88_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_92_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_96_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_97_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_112_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_113_X_Tester_1,Tester_1,Waxy_corn,0.210699201453
CUBIC_114_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_115_X_Tester_1,Tester_1,Waxy_corn,0.830027157239
CUBIC_117_X_Tester_1,Tester_1,Waxy_corn,-1.18278869907
CUBIC_130_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_136_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_139_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_142_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_160_X_Tester_1,Tester_1,Waxy_corn,-0.40862875433300005
CUBIC_164_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_168_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_195_X_Tester_1,Tester_1,Waxy_corn,-1.02795671012
CUBIC_46_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_193_X_Tester_1,Tester_1,Waxy_corn,1.9138510798700001
CUBIC_153_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_197_X_Tester_1,Tester_1,Waxy_corn,1.75901909092
CUBIC_21_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_29_X_Tester_1,Tester_1,Waxy_corn,-1.02795671012
CUBIC_35_X_Tester_1,Tester_1,Waxy_corn,-0.718292732226
CUBIC_37_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_40_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_44_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_182_X_Tester_1,Tester_1,Waxy_corn,-1.02795671012
CUBIC_24_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_42_X_Tester_1,Tester_1,Waxy_corn,-0.5634607432800001
CUBIC_9_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_10_X_Tester_1,Tester_1,Waxy_corn,0.984859146186
CUBIC_15_X_Tester_1,Tester_1,Waxy_corn,1.9138510798700001
CUBIC_2_X_Tester_1,Tester_1,Waxy_corn,-0.718292732226
CUBIC_204_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_199_X_Tester_1,Tester_1,Waxy_corn,0.210699201453
CUBIC_175_X_Tester_1,Tester_1,Waxy_corn,-0.40862875433300005
CUBIC_62_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_70_X_Tester_1,Tester_1,Waxy_corn,1.29452312408
CUBIC_76_X_Tester_1,Tester_1,Waxy_corn,1.44935511303
CUBIC_87_X_Tester_1,Tester_1,Waxy_corn,1.75901909092
CUBIC_95_X_Tester_1,Tester_1,Waxy_corn,-1.33762068801
CUBIC_98_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_102_X_Tester_1,Tester_1,Waxy_corn,-0.0989647764401
CUBIC_132_X_Tester_1,Tester_1,Waxy_corn,0.830027157239
CUBIC_143_X_Tester_1,Tester_1,Waxy_corn,-0.40862875433300005
CUBIC_147_X_Tester_1,Tester_1,Waxy_corn,-0.0989647764401
CUBIC_149_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_151_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_159_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_171_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_172_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_178_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_180_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_188_X_Tester_1,Tester_1,Waxy_corn,-1.02795671012
CUBIC_135_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_154_X_Tester_1,Tester_1,Waxy_corn,0.984859146186
CUBIC_155_X_Tester_1,Tester_1,Waxy_corn,0.210699201453
CUBIC_91_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_196_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_198_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_31_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_32_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_34_X_Tester_1,Tester_1,Waxy_corn,-1.02795671012
CUBIC_150_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_20_X_Tester_1,Tester_1,Waxy_corn,-0.718292732226
CUBIC_27_X_Tester_1,Tester_1,Waxy_corn,-1.33762068801
CUBIC_53_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_55_X_Tester_1,Tester_1,Waxy_corn,-1.4924526769600002
CUBIC_56_X_Tester_1,Tester_1,Waxy_corn,-2.11178063275
CUBIC_57_X_Tester_1,Tester_1,Waxy_corn,-0.5634607432800001
CUBIC_104_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_108_X_Tester_1,Tester_1,Waxy_corn,0.0558672125065
CUBIC_121_X_Tester_1,Tester_1,Waxy_corn,-0.0989647764401
CUBIC_122_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_202_X_Tester_1,Tester_1,Waxy_corn,2.3783470467
CUBIC_207_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_71_X_Tester_1,Tester_1,Waxy_corn,-0.5634607432800001
CUBIC_72_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_74_X_Tester_1,Tester_1,Waxy_corn,1.29452312408
CUBIC_79_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_103_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_120_X_Tester_1,Tester_1,Waxy_corn,1.29452312408
CUBIC_125_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_128_X_Tester_1,Tester_1,Waxy_corn,-0.0989647764401
CUBIC_133_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_140_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_141_X_Tester_1,Tester_1,Waxy_corn,0.210699201453
CUBIC_173_X_Tester_1,Tester_1,Waxy_corn,0.210699201453
CUBIC_176_X_Tester_1,Tester_1,Waxy_corn,0.830027157239
CUBIC_179_X_Tester_1,Tester_1,Waxy_corn,2.6880110245999997
CUBIC_186_X_Tester_1,Tester_1,Waxy_corn,-1.80211665485
CUBIC_189_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_131_X_Tester_1,Tester_1,Waxy_corn,0.3655311904
CUBIC_134_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_48_X_Tester_1,Tester_1,Waxy_corn,-0.40862875433300005
CUBIC_19_X_Tester_1,Tester_1,Waxy_corn,-1.33762068801
CUBIC_28_X_Tester_1,Tester_1,Waxy_corn,0.830027157239
CUBIC_33_X_Tester_1,Tester_1,Waxy_corn,1.44935511303
CUBIC_39_X_Tester_1,Tester_1,Waxy_corn,-0.718292732226
CUBIC_169_X_Tester_1,Tester_1,Waxy_corn,-1.9569486437999999
CUBIC_38_X_Tester_1,Tester_1,Waxy_corn,-1.02795671012
CUBIC_51_X_Tester_1,Tester_1,Waxy_corn,-1.33762068801
CUBIC_54_X_Tester_1,Tester_1,Waxy_corn,-2.42144461064
CUBIC_58_X_Tester_1,Tester_1,Waxy_corn,0.830027157239
CUBIC_105_X_Tester_1,Tester_1,Waxy_corn,-0.5634607432800001
CUBIC_1_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_5_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_200_X_Tester_1,Tester_1,Waxy_corn,-0.0989647764401
CUBIC_3_X_Tester_1,Tester_1,Waxy_corn,1.29452312408
CUBIC_206_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_14_X_Tester_1,Tester_1,Waxy_corn,-0.718292732226
CUBIC_201_X_Tester_1,Tester_1,Waxy_corn,0.984859146186
CUBIC_65_X_Tester_1,Tester_1,Waxy_corn,-1.02795671012
CUBIC_67_X_Tester_1,Tester_1,Waxy_corn,-0.0989647764401
CUBIC_75_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_84_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_93_X_Tester_1,Tester_1,Waxy_corn,-1.02795671012
CUBIC_99_X_Tester_1,Tester_1,Waxy_corn,0.675195168293
CUBIC_100_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_106_X_Tester_1,Tester_1,Waxy_corn,-1.9569486437999999
CUBIC_109_X_Tester_1,Tester_1,Waxy_corn,1.29452312408
CUBIC_110_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_111_X_Tester_1,Tester_1,Waxy_corn,0.210699201453
CUBIC_116_X_Tester_1,Tester_1,Waxy_corn,0.210699201453
CUBIC_118_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_123_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_137_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_146_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_152_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_161_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_163_X_Tester_1,Tester_1,Waxy_corn,1.1396911351299999
CUBIC_181_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_183_X_Tester_1,Tester_1,Waxy_corn,-0.873124721173
CUBIC_185_X_Tester_1,Tester_1,Waxy_corn,0.055867212506400005
CUBIC_192_X_Tester_1,Tester_1,Waxy_corn,0.210699201453
CUBIC_194_X_Tester_1,Tester_1,Waxy_corn,-0.40862875433300005
CUBIC_127_X_Tester_1,Tester_1,Waxy_corn,-1.33762068801
CUBIC_18_X_Tester_1,Tester_1,Waxy_corn,-1.4924526769600002
CUBIC_43_X_Tester_1,Tester_1,Waxy_corn,-0.5634607432800001
CUBIC_45_X_Tester_1,Tester_1,Waxy_corn,1.9138510798700001
CUBIC_129_X_Tester_1,Tester_1,Waxy_corn,0.5203631793460001
CUBIC_157_X_Tester_1,Tester_1,Waxy_corn,-0.718292732226
CUBIC_23_X_Tester_1,Tester_1,Waxy_corn,-1.18278869907
CUBIC_30_X_Tester_1,Tester_1,Waxy_corn,-1.02795671012
CUBIC_49_X_Tester_1,Tester_1,Waxy_corn,-0.5634607432800001
CUBIC_50_X_Tester_1,Tester_1,Waxy_corn,-1.9569486437999999
CUBIC_61_X_Tester_1,Tester_1,Waxy_corn,0.830027157239
CUBIC_205_X_Tester_1,Tester_1,Waxy_corn,-0.25379676538699997
CUBIC_13_X_Tester_1,Tester_1,Waxy_corn,
CUBIC_85_X_Tester_19,Tester_19,Lancaster,1.43439861678
CUBIC_175_X_Tester_19,Tester_19,Lancaster,-1.04705465974
CUBIC_63_X_Tester_19,Tester_19,Lancaster,-0.550764004433
CUBIC_66_X_Tester_19,Tester_19,Lancaster,1.26896839835
CUBIC_70_X_Tester_19,Tester_19,Lancaster,-1.21248487817
CUBIC_72_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_83_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_86_X_Tester_19,Tester_19,Lancaster,-0.385333785998
CUBIC_92_X_Tester_19,Tester_19,Lancaster,0.772677743043
CUBIC_112_X_Tester_19,Tester_19,Lancaster,-0.054473349129300006
CUBIC_113_X_Tester_19,Tester_19,Lancaster,-0.054473349129300006
CUBIC_117_X_Tester_19,Tester_19,Lancaster,-0.0544733491294
CUBIC_118_X_Tester_19,Tester_19,Lancaster,-0.219903567564
CUBIC_133_X_Tester_19,Tester_19,Lancaster,-0.550764004433
CUBIC_138_X_Tester_19,Tester_19,Lancaster,0.441817306174
CUBIC_139_X_Tester_19,Tester_19,Lancaster,
CUBIC_146_X_Tester_19,Tester_19,Lancaster,-0.385333785998
CUBIC_147_X_Tester_19,Tester_19,Lancaster,-0.054473349129300006
CUBIC_160_X_Tester_19,Tester_19,Lancaster,0.938107961478
CUBIC_161_X_Tester_19,Tester_19,Lancaster,1.43439861678
CUBIC_194_X_Tester_19,Tester_19,Lancaster,1.10353817991
CUBIC_131_X_Tester_19,Tester_19,Lancaster,-0.550764004433
CUBIC_48_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_154_X_Tester_19,Tester_19,Lancaster,1.10353817991
CUBIC_155_X_Tester_19,Tester_19,Lancaster,-0.550764004433
CUBIC_198_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_39_X_Tester_19,Tester_19,Lancaster,-0.881624441302
CUBIC_169_X_Tester_19,Tester_19,Lancaster,-1.21248487817
CUBIC_38_X_Tester_19,Tester_19,Lancaster,-0.716194222867
CUBIC_50_X_Tester_19,Tester_19,Lancaster,-1.3779150966100002
CUBIC_56_X_Tester_19,Tester_19,Lancaster,-1.21248487817
CUBIC_108_X_Tester_19,Tester_19,Lancaster,-0.219903567564
CUBIC_10_X_Tester_19,Tester_19,Lancaster,-0.219903567564
CUBIC_207_X_Tester_19,Tester_19,Lancaster,-0.054473349129300006
CUBIC_74_X_Tester_19,Tester_19,Lancaster,0.607247524609
CUBIC_79_X_Tester_19,Tester_19,Lancaster,-0.385333785998
CUBIC_87_X_Tester_19,Tester_19,Lancaster,
CUBIC_88_X_Tester_19,Tester_19,Lancaster,0.938107961478
CUBIC_89_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_90_X_Tester_19,Tester_19,Lancaster,-0.385333785998
CUBIC_97_X_Tester_19,Tester_19,Lancaster,-0.385333785998
CUBIC_114_X_Tester_19,Tester_19,Lancaster,-0.550764004433
CUBIC_128_X_Tester_19,Tester_19,Lancaster,-0.385333785998
CUBIC_132_X_Tester_19,Tester_19,Lancaster,-0.054473349129300006
CUBIC_143_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_145_X_Tester_19,Tester_19,Lancaster,0.11095686930500001
CUBIC_151_X_Tester_19,Tester_19,Lancaster,
CUBIC_159_X_Tester_19,Tester_19,Lancaster,1.43439861678
CUBIC_163_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_172_X_Tester_19,Tester_19,Lancaster,-0.054473349129300006
CUBIC_173_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_180_X_Tester_19,Tester_19,Lancaster,1.26896839835
CUBIC_181_X_Tester_19,Tester_19,Lancaster,-1.21248487817
CUBIC_188_X_Tester_19,Tester_19,Lancaster,-0.716194222867
CUBIC_195_X_Tester_19,Tester_19,Lancaster,0.441817306174
CUBIC_47_X_Tester_19,Tester_19,Lancaster,0.11095686930500001
CUBIC_91_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_18_X_Tester_19,Tester_19,Lancaster,-1.04705465974
CUBIC_28_X_Tester_19,Tester_19,Lancaster,-0.219903567564
CUBIC_31_X_Tester_19,Tester_19,Lancaster,0.11095686930500001
CUBIC_33_X_Tester_19,Tester_19,Lancaster,1.93068927208
CUBIC_35_X_Tester_19,Tester_19,Lancaster,0.938107961478
CUBIC_36_X_Tester_19,Tester_19,Lancaster,-0.219903567564
CUBIC_43_X_Tester_19,Tester_19,Lancaster,0.27638708774
CUBIC_45_X_Tester_19,Tester_19,Lancaster,0.607247524609
CUBIC_157_X_Tester_19,Tester_19,Lancaster,-0.385333785998
CUBIC_20_X_Tester_19,Tester_19,Lancaster,0.607247524609
CUBIC_27_X_Tester_19,Tester_19,Lancaster,-2.8667870625200003
CUBIC_52_X_Tester_19,Tester_19,Lancaster,-0.716194222867
CUBIC_61_X_Tester_19,Tester_19,Lancaster,1.26896839835
CUBIC_104_X_Tester_19,Tester_19,Lancaster,0.938107961478
CUBIC_122_X_Tester_19,Tester_19,Lancaster,0.441817306174
CUBIC_3_X_Tester_19,Tester_19,Lancaster,1.59982883522
CUBIC_206_X_Tester_19,Tester_19,Lancaster,-0.716194222867
